学校,科类,专业,最低分
华中师范大学,文科,房地产开发与管理,359
华中师范大学,文科,公共管理类,359
华中师范大学,文科,思想政治教育,359
华中师范大学,文科,朝鲜语,359
四川大学,理科,临床医学（八年制）,385
四川大学,理科,口腔医学,382
四川大学,理科,临床医学,380
四川大学,理科,法学,376
四川大学,理科,数学与应用数学（基地班）,376
四川大学,理科,基础医学（基地班）,376
四川大学,理科,中国语言文学类,376
四川大学,理科,化学类（含基地班）,376
四川大学,理科,生物科学类（含基地班）,376
四川大学,理科,高分子材料与工程,375
四川大学,理科,过程装备与控制工程,375
四川大学,理科,经济学类,375
四川大学,理科,数学类,375
四川大学,理科,计算机类,375
四川大学,理科,化工与制药类,375
四川大学,理科,数学与应用数学（数学经济创新班）,375
四川大学,理科,口腔医学技术,375
四川大学,理科,金融学类,374
四川大学,理科,能源与动力工程,374
四川大学,理科,核工程与核技术,374
四川大学,理科,轻化工程,374
四川大学,理科,食品科学与工程,374
四川大学,理科,纺织工程,374
四川大学,理科,预防医学,374
四川大学,理科,法医学,374
四川大学,理科,新闻传播学类,374
四川大学,理科,工商管理类,374
四川大学,理科,网络空间安全,374
四川大学,理科,公共管理类,374
四川大学,理科,物理学类（含基地班）,374
四川大学,理科,微电子科学与工程,373
四川大学,理科,无机非金属材料工程,373
四川大学,理科,机械设计制造及其自动化,373
四川大学,理科,材料成型及控制工程,373
四川大学,理科,通信工程,373
四川大学,理科,自动化,373
四川大学,理科,软件工程,373
四川大学,理科,安全工程,373
四川大学,理科,工程力学,373
四川大学,理科,药学,373
四川大学,理科,电气工程及其自动化,373
四川大学,理科,电子信息类,373
四川大学,理科,土木类,373
四川大学,理科,环境科学与工程类,373
四川大学,理科,建筑类,373
四川大学,理科,水利类,373
四川大学,理科,航空航天类,373
四川大学,理科,医学技术类,373
四川大学,理科,食品卫生与营养学,373
四川大学,理科,新能源材料与器件,373
四川大学,文科,经济学类,376
四川大学,文科,中国语言文学类,376
四川大学,文科,西班牙语,375
四川大学,文科,法学,374
四川大学,文科,日语,374
四川大学,文科,俄语,374
四川大学,文科,历史学类,374
四川大学,文科,图书情报与档案管理类,374
四川大学,文科,旅游管理类,374
四川大学,文科,国际政治,374
贵州大学,理科,计算机类,346
贵州大学,理科,机械类,346
贵州大学,理科,土木类,345
贵州大学,文科,中国语言文学类,347
贵州大学,文科,财政学类,344
贵州大学,文科,工商管理类,343
浙江大学,理科,科技与创意设计试验班,400
浙江大学,理科,工科试验班（竺可桢学院交叉创新平台）,400
浙江大学,理科,医学试验班,398
浙江大学,理科,理科试验班类（生命、环境、化学与地学）,398
浙江大学,理科,工科试验班（机械与能源）,397
浙江大学,理科,社会科学试验班,396
浙江大学,理科,理科试验班类,396
浙江大学,理科,工科试验班（信息）,396
浙江大学,理科,工科试验班（电气与自动化）,396
浙江大学,文科,社会科学试验班,385
浙江大学,文科,人文科学试验班（外国语言文学）,383
浙江大学,文科,人文科学试验班,383
浙江大学,文科,人文科学试验班（传媒）,383
东北师范大学,理科,化学（师范）,358
东北师范大学,理科,物流管理与工程类（物流管理）（中外合作办学）,332
东北师范大学,文科,图书情报与档案管理类（图书馆学、信息资源管理）,352
东北师范大学,文科,公共管理类（公共事业管理）（中外合作办学）,344
东北师范大学,文科,物流管理与工程类（物流管理）（中外合作办学）,335
武汉大学,理科,金融学类（数理经济与数理金融试验班）,390
武汉大学,理科,经济学类,388
武汉大学,理科,工商管理类,386
武汉大学,理科,理科试验班,386
武汉大学,理科,图书情报与档案管理类,386
武汉大学,理科,电气工程及其自动化,385
武汉大学,理科,数学类,385
武汉大学,理科,管理科学与工程类（经济与管理学院）,385
武汉大学,理科,计算机科学与技术,384
武汉大学,理科,生物科学类,384
武汉大学,理科,计算机类,384
武汉大学,理科,建筑类（建筑学）（中外合作办学）,384
武汉大学,理科,软件工程,383
武汉大学,理科,遥感科学与技术,383
武汉大学,理科,管理科学与工程类（信息管理学院）,383
武汉大学,理科,临床医学（学制5年）,383
武汉大学,理科,自动化,382
武汉大学,理科,工程力学,382
武汉大学,理科,地球物理学,382
武汉大学,理科,电子信息类,382
武汉大学,理科,化学类,382
武汉大学,理科,水利类,382
武汉大学,理科,测绘类,382
武汉大学,理科,建筑类,382
武汉大学,理科,临床医学（学制8年）,382
武汉大学,理科,基础医学,382
武汉大学,理科,地理科学类,382
武汉大学,理科,环境科学与工程类,382
武汉大学,理科,能源动力类,381
武汉大学,理科,土地资源管理,381
武汉大学,理科,机械类,381
武汉大学,理科,物理学类,381
武汉大学,理科,土木类,381
武汉大学,理科,轻工类,381
武汉大学,理科,药学类,381
武汉大学,理科,临床医学（“5+3”一体化）,381
武汉大学,文科,法学,385
武汉大学,文科,经济学类,385
武汉大学,文科,新闻传播学类,383
武汉大学,文科,人文科学试验班,383
武汉大学,文科,英语,382
武汉大学,文科,心理学,382
武汉大学,文科,中国语言文学类,382
武汉大学,文科,工商管理类,382
武汉大学,文科,哲学类,382
武汉大学,文科,历史学类,381
武汉大学,文科,政治学类,381
武汉大学,文科,公共管理类,381
武汉大学,文科,公共卫生与预防医学类,381
武汉大学,文科,图书情报与档案管理类,381
武汉大学,文科,社会学类,380
