学校,科类,专业,最低分
河海大学,文科,土地资源管理,378
河海大学,文科,人力资源管理,378
河海大学,文科,会计学,378
河海大学,文科,财务管理,378
河海大学,文科,社会学,378
河海大学,文科,会计学（常州校区）,371
河海大学,文科,国际经济与贸易（常州校区）,370
河海大学,文科,工商管理（常州校区）,370
华中师范大学,理科,法学类,384
华中师范大学,理科,数字媒体技术,383
华中师范大学,理科,经济学类,383
华中师范大学,理科,地理科学类,383
华中师范大学,理科,心理学类,383
华中师范大学,理科,电子商务,382
华中师范大学,理科,法语,382
华中师范大学,理科,信息资源管理,382
华中师范大学,理科,数据科学与大数据技术,382
华中师范大学,理科,公共管理类,381
华中师范大学,理科,教育学类,381
华中师范大学,理科,电子信息类,381
华中师范大学,理科,计算机类,381
华中师范大学,理科,化学类,381
华中师范大学,理科,生物科学类,381
华中师范大学,理科,管理科学与工程类,381
华中师范大学,理科,数学类,366
华中师范大学,理科,教育技术学,366
华中师范大学,文科,中国语言文学类,389
华中师范大学,文科,历史学类,380
华中师范大学,文科,法语,379
华中师范大学,文科,政治学类,379
华中师范大学,文科,教育学类,379
华中师范大学,文科,旅游管理,378
华中师范大学,文科,日语,378
华中师范大学,文科,公共管理类,378
四川大学,理科,口腔医学,401
四川大学,理科,法学,398
四川大学,理科,核工程与核技术,398
四川大学,理科,数学类,398
四川大学,理科,计算机类,398
四川大学,理科,工商管理类,398
四川大学,理科,数学与应用数学,398
四川大学,理科,金融学类,397
四川大学,理科,生物医学工程,397
四川大学,理科,软件工程,397
四川大学,理科,土木工程,397
四川大学,理科,预防医学,397
四川大学,理科,法医学,397
四川大学,理科,会计学,397
四川大学,理科,历史学类,397
四川大学,理科,管理科学与工程类,397
四川大学,理科,医学技术类,397
四川大学,理科,网络空间安全,397
四川大学,理科,食品卫生与营养学,397
四川大学,理科,微电子科学与工程,396
四川大学,理科,高分子材料与工程,396
四川大学,理科,自动化,396
四川大学,理科,建筑学,396
四川大学,理科,环境工程,396
四川大学,理科,药学,396
四川大学,理科,电气工程及其自动化,396
四川大学,理科,物理学类,396
四川大学,理科,电子信息类,396
四川大学,理科,化学类,396
四川大学,理科,生物科学类,396
四川大学,理科,航空航天类,396
四川大学,理科,公共管理类,396
四川大学,理科,材料类,396
四川大学,文科,马克思主义理论,395
四川大学,文科,信息资源管理,394
四川大学,文科,日语,394
四川大学,文科,西班牙语,394
四川大学,文科,中国语言文学类,394
四川大学,文科,法学,393
四川大学,文科,会计学,393
四川大学,文科,英语,393
四川大学,文科,经济学类,393
四川大学,文科,新闻传播学类,393
四川大学,文科,旅游管理类,393
四川大学,文科,国际政治,393
贵州大学,理科,人工智能,373
贵州大学,理科,机械设计制造及其自动化,372
贵州大学,理科,电子信息类,372
贵州大学,理科,计算机类,372
贵州大学,文科,汉语言文学,368
贵州大学,文科,财政学类,366
浙江大学,理科,机器人工程,415
浙江大学,理科,理科试验班类,414
浙江大学,理科,科技与创意设计试验班,414
浙江大学,理科,医学试验班,414
浙江大学,文科,社会科学试验班,402
浙江大学,文科,人文科学试验班,402
浙江大学,文科,新闻传播学类,402
浙江大学,文科,外国语言文学类,402
东北师范大学,理科,数学类,380
东北师范大学,理科,物理学类,380
东北师范大学,理科,计算机科学与技术,363
东北师范大学,理科,会计学,361
东北师范大学,文科,日语,377
东北师范大学,文科,汉语言文学,376
武汉大学,理科,金融学类,411
武汉大学,理科,口腔医学,409
武汉大学,理科,工商管理类,404
武汉大学,理科,数学类,404
武汉大学,理科,临床医学,403
武汉大学,理科,遥感科学与技术,402
武汉大学,理科,物理学类,402
武汉大学,理科,电子信息类,402
武汉大学,理科,地球物理学,401
武汉大学,理科,社会科学试验班,401
武汉大学,理科,轻工类,401
武汉大学,理科,化学类,401
武汉大学,理科,生物科学类,401
武汉大学,理科,测绘类,401
武汉大学,文科,文科试验班类,413
武汉大学,文科,法学,406
武汉大学,文科,经济学类,403
武汉大学,文科,新闻传播学类,402
武汉大学,文科,中国语言文学类,401
武汉大学,文科,人文科学试验班,401
武汉大学,文科,心理学,400
武汉大学,文科,社会学类,400
武汉大学,文科,外国语言文学类,400
武汉大学,文科,历史学类,400
武汉大学,文科,政治学类,400
